Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
790	19	0	1.975	82970.9742	74632.9319	65629.3065	82970.9742	17341.6677	6662.8669	38.4	337773	0	0	3
795	19	0	1.9875	83163.9472	75071.2979	66101.1091	83163.9472	17062.8381	6662.8669	39	338280	0	0	3
800	19	0	2	83396.199	75503.6752	66519.7881	83396.199	16876.4109	6662.8669	39.4	338781	0	0	3
805	19	0	2.0125	83668.2556	75932.3869	66913.1673	83668.2556	16755.0883	6662.8669	39.7	339275	0	0	3
810	20	0	2.025	84015.8415	76359.9537	67288.9428	84015.8415	16726.8986	6662.8669	39.8	339760	0	0	3
815	20	0	2.0375	84430.642	76788.4962	67617.6382	84430.642	16813.0039	6662.8669	39.6	340237	0	0	3
820	20	0	2.05	85055.6057	76990.133	67617.6382	85055.6057	17437.9676	6662.8669	38.2	340706	0	0	3
825	20	0	2.0625	85902.8087	77673.3792	68281.1743	85902.8087	17538.651	6662.8669	37.9	341167	0	0	3
830	20	0	2.075	86696.3932	78133.7597	68630.8766	86696.3932	17524.796	6662.8669	38	341620	0	0	3
835	20	0	2.0875	87293.5594	78600.3267	69031.0156	87293.5594	17526.7245	6662.8669	38	342066	0	0	3
840	20	0	2.1	87777.1689	79068.9806	69478.4617	87777.1689	17538.018	6662.8669	37.9	342504	0	0	3
845	20	0	2.1125	88231.1981	79292.4493	69478.4617	88231.1981	17761.4867	6662.8669	37.5	342934	0	0	3
850	21	0	2.125	88551.7389	80003.6292	70376.4819	88551.7389	17575.0851	6662.8669	37.9	343357	0	0	3
855	21	0	2.1375	88769.4388	80463.4532	70866.1762	88769.4388	17594.497	6662.8669	37.8	343773	0	0	3
860	21	0	2.15	88932.0134	80915.0991	71337.4038	88932.0134	17594.6097	6662.8669	37.8	344182	0	0	3
865	21	0	2.1625	89147.2801	81360.346	71844.5324	89147.2801	17302.7476	6662.8669	38.5	344581	0	0	3
